phone_number,secondary_phone_number,ultra_poor,log_expend,num_phones,fsec_index,fin_index,psych_index,cwr_group,weight,asset_radio_cd_player,asset_tv,asset_tv_dish,asset_vcr_dvd_player,asset_refridgerator,asset_generator,asset_matress,asset_mobile_phone,asset_non_mobile_phone,asset_iron,asset_bed_frame,asset_jewelry,asset_mosquito_net,asset_mosquito_repellent_candle,asset_fan,asset_camera,hhid,asset_index,below_poverty_line
EE9AX45JY3,,1.0,4.727997665848563,2.0,0.9993839195829971,0.4921732505865222,-0.17014622601487694,3.0,2.7617081434858344,4.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,2.0,3.0,HH2752,-0.2622299959617354,True
YAH6HRSPIV,,1.0,6.17441615806309,0.0,-1.4585593831265231,-0.2157451739069488,0.25638846414169864,3.0,4.9961074650957285,0.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,5.0,0.0,HH2753,-2.5678487761722977,False
ZFPNAIASQQ,7RSLFZR2G5,0.0,4.4847888984501685,2.0,-1.2222011999031641,1.7708336625661307,0.4576572314803008,5.0,0.4336832856499426,4.0,0.0,3.0,3.0,0.0,3.0,6.0,1.0,0.0,5.0,0.0,0.0,6.0,6.0,0.0,2.0,HH2754,1.000735077213805,True
QOABLZLDVI,,0.0,3.494790892309436,1.0,-2.5958954860073504,1.4435811435566743,-0.5936612688627554,2.0,0.7034287602096169,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,4.0,1.0,HH2755,-0.7465823788250806,True
ITBX3I7TS1,,1.0,3.602737519914464,1.0,1.7636417224279648,0.3088599879779814,-0.06664322484846368,1.0,1.572181663246896,1.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,2.0,1.0,5.0,3.0,3.0,3.0,HH2756,-0.30946282986116463,True
TQ88SY9H9J,,0.0,4.948839717541949,3.0,-2.384934151914348,0.38210060016517416,-1.2495532046944433,3.0,0.1790203974350808,3.0,3.0,0.0,3.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,HH2757,-0.6920826381271648,True
IPEZ6IQ4MR,1GI5PQAC7L,0.0,4.95876066710071,1.0,0.8637584350087341,0.7828530992096124,-1.7759221366894968,3.0,0.5180865121793348,1.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,4.0,0.0,HH2758,-2.1463419684697813,True
Y1OHR3FFMP,,1.0,4.764558635083797,2.0,-0.17609350750295974,0.8288940860790341,-1.0503595209595933,4.0,2.025010313387458,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,HH2759,-0.5178857725777254,True
W2UW6MOC5B,,1.0,3.7243230620959817,1.0,-0.3307089021728466,1.2654771138461498,1.4247668906318884,5.0,0.14413648677604596,2.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,5.0,3.0,HH2760,1.0873997510540883,True
8BTO3XYZAR,,0.0,5.177450190191849,0.0,1.3145556700010923,0.5320999469559539,0.3914461616971939,2.0,0.8114698577713045,6.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,3.0,HH2761,1.0563135686355658,False
USM3G6NUWZ,,0.0,4.801151339635402,1.0,0.5149357677678916,1.603595626183297,0.07612169171473787,3.0,0.2538157553226605,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,HH2762,-1.2797619681523236,True
4V4WBKYTZ7,,1.0,5.869819566863278,2.0,0.5830872628625169,0.05558331655810488,0.2842491861772787,1.0,5.464796300300063,5.0,0.0,0.0,3.0,0.0,4.0,5.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,5.0,2.0,HH2763,1.888251165627542,False
VBGQMPFC81,,0.0,5.415062341430174,1.0,2.394797867274179,-0.7808041370092721,0.603894335386452,2.0,0.5985359235811958,2.0,5.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,3.0,1.0,HH2764,-0.6240257250111524,False
WUAWAAOQBT,,1.0,3.813210584229143,1.0,1.3304606908717935,-0.47689520695253,1.2931584556173334,1.0,4.108335483924175,1.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,1.0,2.0,HH2765,1.5922478241755136,True
F7GRQ1YV36,,0.0,3.7333793363232277,1.0,2.7539778655187264,0.06091170761987134,-0.2688146051432298,2.0,0.2135441012793926,3.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,0.0,3.0,HH2766,0.8527555204432661,True
EQ6E338ELT,,0.0,6.5865522075844405,0.0,-1.1339078410497825,-0.4685634271995726,0.6839090379651545,2.0,0.7229780029931101,5.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,4.0,1.0,HH2767,0.8773217269192447,False
NZ5O75H6C8,,0.0,5.061098674453153,0.0,-1.7897496091284706,0.04018233124121595,-0.08635946021227835,2.0,0.1837895785507654,1.0,4.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,5.0,1.0,3.0,2.0,HH2768,-0.3574078860074088,True
2TI3UDKUNX,,1.0,4.8229051921688315,2.0,0.08053139541219967,-0.7980152044930218,0.1521898501904337,4.0,2.0826898878408264,5.0,1.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,HH2769,0.9875126747890339,True
0EL7OVU068,,1.0,4.414567995300958,1.0,0.2522512238122187,-0.19803191264543968,-2.1591538988780306,4.0,2.480081701309637,2.0,3.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,HH2770,0.17201081166778937,True
G8K8K5NV6J,,0.0,4.561465210850108,0.0,0.24913373411459536,0.36221854355838784,0.3447727891209374,2.0,0.4791398308937267,2.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,5.0,1.0,2.0,HH2771,0.3704417756328134,True
DO18LCXKB1,,0.0,5.01759620808778,2.0,0.6630884978322742,-0.012424224850716304,-0.41431431218576215,5.0,0.8074805979648713,1.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,3.0,5.0,1.0,HH2772,-0.34238968435920897,True
UU5GKQBBSQ,,0.0,6.3314624931483925,0.0,0.25438981879920103,0.0019212270013819872,0.3156183475990129,3.0,0.9870519673946356,3.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,6.0,5.0,3.0,HH2773,1.1873113850450134,False
34DWAIHA4D,,0.0,6.5840754960073635,2.0,-0.1769705244805739,-1.869026696141952,0.15449643750484898,3.0,0.792266132679169,6.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,3.0,HH2774,-0.19320319571614802,False
5Z8360WEXQ,,0.0,4.6763362388137315,1.0,0.5460647022441509,-0.6661811069885653,1.3025699777883644,4.0,0.9420852534526999,2.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,0.0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,HH2775,-1.1221843948348669,True
W5UYK25IZ5,,0.0,7.341121656314164,1.0,-0.1675920644268971,1.260376261525169,-0.06363182873159645,1.0,0.7598033025743377,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,5.0,2.0,3.0,2.0,6.0,3.0,1.0,HH2776,-0.6035289513418165,False
IO7KRA2CEN,,0.0,4.386442989791196,3.0,0.6434883133698791,0.39259906892277097,0.6497617094573803,5.0,0.04687896047071172,6.0,3.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,4.0,0.0,HH2777,0.5961685617263914,True
T72S6F8ZV1,,1.0,5.924923720816445,3.0,1.2286797470438997,-0.9471579953142426,0.5397651177673497,4.0,2.668962111785969,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,5.0,6.0,4.0,0.0,HH2778,-0.5973534892990648,False
MGSML646T4,,0.0,4.776218540234303,3.0,-2.29953989310972,0.9259031438840274,-0.2517716798333261,3.0,0.5086652886649103,6.0,5.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,HH2779,-0.18895967324748078,True
78436C391R,,0.0,5.891120877559246,2.0,-0.29270113914556306,-0.6989382050608421,-0.9968451984318412,5.0,0.03615655596780798,2.0,5.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,3.0,1.0,0.0,6.0,6.0,4.0,0.0,HH2780,-1.2407965358631532,False
VWTZ2U0SEC,,1.0,5.145156038745848,1.0,0.6443910842269912,-0.5957267330128189,0.24275355995244785,3.0,1.7016118507507063,1.0,3.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,HH2781,-1.1359817165150228,False
6BCNI3E39I,,0.0,5.244815304163768,3.0,-1.006753966754968,0.8059161012371198,-1.6707130237188847,4.0,0.4351953025925233,0.0,5.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,1.0,2.0,HH2782,-1.6897875841205374,False
FN9OMI8B9C,,1.0,5.37761266290155,3.0,1.6835183296873102,-0.020453650614039174,0.4256668044109041,5.0,0.3668809658535719,2.0,2.0,0.0,4.0,1.0,3.0,4.0,0.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,HH2783,-0.7984305849343382,False
VNB4GLEQQ5,,0.0,7.0296990294590405,0.0,0.9931317617383729,-0.7605402835425945,0.4201525567101419,2.0,0.2775181442769228,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,6.0,2.0,4.0,2.0,HH2784,-0.3088315536779259,False
WMTTJG1T55,,0.0,5.632407654508836,1.0,0.4729190739077955,-0.8714606724334191,1.6644111807947732,2.0,0.2888542204584227,3.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,HH2785,1.4728074429029865,False
CWNK3VTHSI,,1.0,5.358943215363861,2.0,-1.1432637574572753,-0.07855746455815965,-0.16372740451996834,2.0,5.137384680872853,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,6.0,1.0,2.0,HH2786,-0.6142618529349839,False
YF00TNFZDF,,0.0,5.449687574341015,3.0,-0.7436600289114943,0.21769240594236972,-1.009626522485935,2.0,0.4767084963193612,3.0,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,4.0,1.0,HH2787,-1.6343523738100352,False
19L2YLO00W,,1.0,4.69415436180314,1.0,-0.25601350111039595,-0.09526411912944488,-0.7501395364906884,3.0,1.0620596423156,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,3.0,HH2788,-1.4466515030625648,True
RHXMOHGIIT,,0.0,6.109408535287218,3.0,0.944471129707704,-0.6237257445343409,0.3889355745229632,5.0,0.31654865268787546,5.0,0.0,2.0,4.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,HH2789,1.792880709121132,False
CYHGY3QQ1Q,,1.0,5.487280526441329,3.0,0.7911326051682042,0.8928356851771391,-0.32801211113122963,1.0,0.8579367850583575,5.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0,HH2790,-0.20950421098285954,False
JMPEGX3EDV,,0.0,4.696149185747795,1.0,1.63462223205944,0.02074765654168769,0.06835552464470887,4.0,0.0452390146333127,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,HH2791,-0.87166249970294,True
EBEU1FIDCI,,0.0,3.54268278287728,3.0,-0.1302263697438441,-0.805045652587135,-0.22935413287597214,5.0,0.2978848720753653,0.0,2.0,1.0,3.0,1.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,6.0,4.0,5.0,0.0,HH2792,-1.7744056382011144,True
DGPPSBME8V,,1.0,4.079476327744768,0.0,-1.0289371613814753,-1.1606604101616536,0.005969918557127556,2.0,3.8600387388478072,5.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,HH2793,-0.0239447282857652,True
TR9ZH3MQO1,,1.0,5.682665145721384,0.0,0.00854187186997179,-2.1986162236023907,-1.2834771299376342,4.0,3.8898445086253473,3.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,4.0,6.0,5.0,3.0,HH2794,0.35556687600087883,False
PJAQO32NCA,,0.0,4.644527079591346,0.0,-1.333129399723182,0.5743509665454201,-1.47198134401081,5.0,0.2518831546101941,3.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,2.0,HH2795,-1.9222337876229054,True
PUSQDSQJCS,,0.0,5.39273890989028,0.0,1.1780106586450303,-0.3747348488502518,1.0352134993207391,2.0,0.2678286456983836,3.0,0.0,3.0,2.0,0.0,2.0,4.0,1.0,1.0,4.0,0.0,2.0,4.0,1.0,1.0,3.0,HH2796,1.2123939758386102,False
BS6820H0NX,,0.0,4.618923737403552,1.0,-0.9500072308890706,-0.986506763795055,-0.1490982955716841,5.0,0.7174353651367082,3.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,2.0,2.0,HH2797,-0.762505971202725,True
MTE7KXLZG8,,0.0,3.2936178618695613,2.0,0.6754372809364155,0.6025411535353369,0.2533560574397038,1.0,0.2381114364492405,4.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0,1.0,5.0,0.0,HH2798,0.5467090168165999,True
T4O7BPAZ3C,,0.0,4.839744537008128,2.0,1.0067199589067737,-1.6260415794537988,-1.174913323872076,4.0,0.2819285801334024,6.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,6.0,0.0,0.0,1.0,HH2799,1.5697915540745384,True
70OXLMIHQ4,,1.0,3.383029376059137,3.0,-0.8243819985517622,0.4241379315137208,0.5028715559424924,3.0,0.43764380953439663,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,3.0,4.0,2.0,HH2800,-1.2985744204050818,True
XXSKIIPJU3,,1.0,5.61626329988189,3.0,-1.0483652203237397,-1.5761916771779545,-0.2666368245931131,3.0,3.740154109159662,3.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0,3.0,HH2801,-1.1711417755621456,False
FNV0MAWN20,,1.0,7.406586589041262,0.0,-1.9091670405142178,-0.5231423305384145,0.767829400220155,2.0,0.6212097952950673,3.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,HH2802,0.034839141315417696,False
AR2BQI2SY9,,0.0,5.315202413920491,3.0,0.04978691231838085,-1.2368145082091209,0.5390010939269086,4.0,0.8392788812614512,4.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,3.0,1.0,5.0,2.0,0.0,HH2803,2.043357845830826,False
26GYQZW3XX,6VBTOXR9LW,1.0,6.260789582110332,1.0,0.2428957180733373,1.3236354482063686,0.1143793179097645,1.0,2.1448165267922006,3.0,5.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,HH2804,-1.298118948144717,False
4W7IWXUHQJ,,0.0,5.331003283959271,1.0,0.0930123562573855,-0.2628894297081226,0.0369447503510592,5.0,0.9678421279755391,5.0,5.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,0.0,2.0,HH2805,0.31118829253963964,False
JIJ3TO4WMM,,1.0,3.6997789675896233,0.0,0.17471873979007652,0.9006096484693498,-2.110095898452609,1.0,2.8638104975505394,6.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,6.0,2.0,0.0,HH2806,0.30393735968639884,True
OIWAXCNQSA,SOINO1K2ZE,1.0,5.552773550555223,1.0,-0.2940579354816064,-0.5883111722926107,-0.10358411801194496,5.0,4.734032380092402,5.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,1.0,HH2807,2.1523665549756235,False
KU36KIZ39M,,0.0,4.235439835511542,3.0,-1.84413715797618,0.9315660540168588,0.1734765754461664,4.0,0.8896465836914202,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,HH2808,0.783280813918442,True
8088TCQRO2,,0.0,3.3969238921592373,3.0,-0.6564555576250539,0.3901229394635681,-0.5206262960910037,1.0,0.12812898779410786,4.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,2.0,3.0,HH2809,0.49727864214412965,True
XHJWM23MQS,,0.0,5.282604442119456,3.0,-1.3747950127029642,0.3613577703145031,-1.5388579146648187,5.0,0.5096168757269229,0.0,2.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,HH2810,-1.1741782989426182,False
S677CO9EOG,TXFYCYFGHD,0.0,5.188425597044554,1.0,-0.2950574413934879,-0.903684285256731,0.294421976896891,4.0,0.4801857281500132,6.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,HH2811,2.0910037008928137,False
W0PVFL6IDJ,JLZPU983XM,0.0,3.894745389222054,2.0,-0.5911638319130968,0.6531979679749779,-0.5542598131759859,2.0,0.2247805361898887,2.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,4.0,1.0,HH2812,-0.7198769326870694,True
1F7DB50AK9,,0.0,4.974374788935795,2.0,-0.9996911494133738,-0.5237332878496785,0.3960934179498288,2.0,0.18105343318510314,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,5.0,0.0,HH2813,0.05270660933674698,True
HXMW55I7DT,,1.0,3.5382297497898323,2.0,-1.0452963080798758,-0.43770071718863307,-0.5660918788621724,5.0,3.0026467427733152,4.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,HH2814,0.15576885550867486,True
DQPLAAEO7W,,0.0,7.306931174653566,2.0,-0.8234269988952942,1.241206134099497,-0.5781425489408373,2.0,0.19526875301879645,1.0,0.0,2.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,HH2815,-0.4679479916442974,False
P76W88M6OQ,,1.0,5.101410805386601,3.0,-1.3071545470115844,-1.807765579012712,-0.4664564365456837,2.0,3.1615341423799515,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,3.0,6.0,3.0,2.0,3.0,HH2816,0.6041328876368653,False
S8PV7DYMPP,,0.0,4.411219554551512,0.0,0.4519526573716629,1.0896279419480497,0.08041471080028091,2.0,0.10432873892174843,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,5.0,1.0,3.0,2.0,4.0,3.0,1.0,HH2817,-0.28622437193676414,True
MIODLOD1ZW,,0.0,4.951771070768872,0.0,1.1589044366463002,-0.5850966211529476,0.4390436888932538,4.0,0.005531791436923284,3.0,4.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,5.0,3.0,HH2818,-0.31390176805728814,True
5ZKHG74BKQ,,0.0,5.760492696169411,1.0,-0.5272556154410891,0.9993878330843444,-0.061602910963657824,1.0,0.4824946019910109,6.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,0.0,HH2819,0.5239889817546631,False
NL6K0FG63L,,0.0,5.712606159972792,0.0,0.4144105083198449,0.9793956161137218,0.7003066449722426,4.0,0.00985179252608881,6.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,3.0,1.0,3.0,HH2820,1.0879442964703419,False
GLCOQ8GQEC,,0.0,3.8711166947220086,2.0,0.9806813614386056,1.7526858524825697,0.6478360368826767,2.0,0.8231524936531112,6.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,2.0,1.0,3.0,HH2821,1.4779523763246603,True
6AJ6HVTLFA,,0.0,5.388762297469491,1.0,1.7847551244938338,-0.16278112152010665,-0.2125269578383472,4.0,0.7254193285155086,2.0,5.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,HH2822,-2.121932646774684,False
2N0L58WLJQ,,1.0,4.782417154639654,0.0,-1.0145297352920697,0.07898981436480082,0.9341881560300552,2.0,1.2566306328438357,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,0.0,HH2823,-0.2022555282636064,True
5AO444DI0E,,0.0,6.492403242407657,2.0,0.5712207719818678,-0.6008516619115019,-0.9784104967357194,3.0,0.2766622487265047,5.0,2.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,5.0,1.0,HH2824,0.8616489054464836,False
HTYD9ODKTO,,0.0,4.879611077313115,1.0,-0.5980527661458153,0.6423956377541513,0.41802094658829786,5.0,0.10220475556632423,2.0,5.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,1.0,HH2825,-0.7571430810149027,True
RCSK0NLHUL,,0.0,4.599149261085384,1.0,0.5029620376668158,-1.371800381386132,-0.6914352414368476,3.0,0.7881926698042884,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,HH2826,-0.23129614108785582,True
U25WD1WJ8A,,1.0,4.500113470096885,0.0,-0.06128544249660998,0.8177475377058441,0.7919614813584092,3.0,1.4903759677478017,4.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,5.0,5.0,1.0,1.0,HH2827,1.7584822987536735,True
AVTABM6FIQ,G67XGL0BTN,0.0,4.090731904833397,1.0,0.7624505026335952,0.1333660459315707,-1.1545484648562647,3.0,0.4270419869033647,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,5.0,0.0,HH2828,0.7952635975669886,True
UX6491419M,,0.0,3.5651547269317967,2.0,-1.3226306504118033,-0.7116602732759554,-0.0029162787608832193,2.0,0.6009658879720641,6.0,2.0,3.0,1.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,1.0,6.0,2.0,4.0,3.0,HH2829,1.4830121213302951,True
3Z88Z9929P,,0.0,3.7535937676570685,2.0,-0.43461120134308623,-0.7372015688016527,0.8164563488010134,1.0,0.8057774189748451,5.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,0.0,HH2830,2.121878433644038,True
7U4484PFH7,,0.0,5.490583253836347,2.0,0.6056466363229576,0.019328141075586558,-2.145059429756192,3.0,0.4893042023519098,1.0,4.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,4.0,4.0,5.0,3.0,HH2831,-1.8402784307613052,False
UMXAKPF8RZ,,0.0,4.541512254831129,2.0,-0.049849947568905886,0.5816511925189871,-0.7141282677196451,3.0,0.7293216296513896,4.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,HH2832,0.6186983840277478,True
FP6BBY6SR4,,0.0,3.2375577744656683,2.0,-0.3783754691333349,0.6322121744807625,-0.12733737675748766,2.0,0.9142533954038344,1.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,1.0,HH2833,-0.004257579800793142,True
2K2Y97ICTL,,0.0,3.7151243226117785,0.0,-1.5018902940654442,-0.9512215233214338,0.9063173015706044,4.0,0.4662487994071478,2.0,4.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,5.0,4.0,1.0,1.0,HH2834,-1.3551493027469586,True
O2628A3FN7,CGURPDD0W2,1.0,5.1869234525327705,1.0,0.06280097933788527,-2.3198321310224315,0.7292864482293617,1.0,5.996613189431755,2.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,1.0,HH2835,-0.6578830473801058,False
T4MEID7V3Y,N33OH0TTN1,0.0,6.66806235007304,2.0,0.6265262212115968,-0.12256265768812473,-1.4445300036928366,3.0,0.21313788304967574,4.0,3.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,HH2836,0.29812092273640134,False
KG3PGKS8GF,,0.0,6.485733541102131,2.0,0.8333978418720369,-0.7548299711460478,-0.5211780136117173,3.0,0.329524069598512,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,HH2837,-0.5561861556212393,False
YLH9PKYP15,,0.0,3.690717953652955,1.0,0.3140480108716109,1.7849983395273914,0.7087510267687709,1.0,0.8497939940781192,5.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,HH2838,1.3806877905630466,True
XBF42D39Y0,,0.0,4.599862410065652,0.0,0.042472266317099314,-0.4172134048640771,1.8131198476781023,3.0,0.42894904271974543,6.0,5.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,HH2839,0.2906707577686664,True
3G6EMBUMCA,,0.0,4.309738407006846,3.0,-1.9600057067771663,1.1810698736321976,-1.2041489165954022,2.0,0.2442351156861332,2.0,0.0,0.0,3.0,1.0,4.0,6.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,5.0,0.0,HH2840,-0.5288002591716514,True
H24N32JTFG,,0.0,4.714815775784073,0.0,1.5053578510948966,-0.6830892350281584,1.4940723993277532,4.0,0.23816377151575466,0.0,4.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,4.0,1.0,HH2841,-2.4951642893513997,True
MSILAETBXO,,0.0,5.561169799038208,3.0,-1.9780139079758883,0.9388549261028704,-1.3090558965312462,1.0,0.5062803222544722,5.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,1.0,HH2842,-1.302467925193813,False
